track,artist,year,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,valence,charted,weeks-on-board
Ftes (Faraway),Tamta,2006.0,0.0236,0.782,197093.0,0.633,G#/Ab,0.0446,-6.966,0.045,96.016,0.8440000000000001,False,0
Russisches Roulette,Räuber Rob,2009.0,0.117,0.907,317107.0,0.695,A,0.0731,-7.28,0.205,142.076,0.929,False,0
Kiss And Swallow,IAMX,2004.0,0.053,0.6759999999999999,339213.0,0.649,F,0.12,-12.123,0.0305,125.003,0.853,False,0
Kfarhabet,Najwa Karam,2000.0,0.561,0.695,333081.0,0.7090000000000001,A,0.0766,-7.667000000000002,0.0713,134.032,0.635,False,0
Sexual Eruption - Fyre Dept. Remix,Snoop Dogg,2008.0,0.00191,0.7340000000000001,263560.0,0.735,G#/Ab,0.0623,-7.624,0.0564,120.01,0.607,False,0
"Das gefrorene Licht - Island-Krimi, Kapitel 58",Yrsa Sigurðardóttir,2007.0,0.787,0.631,292030.0,0.188,A#/Bb,0.333,-19.075,0.958,166.778,0.362,False,0
Asın Beni,Ali Kınık,2005.0,0.121,0.649,210653.0,0.78,A,0.101,-7.537000000000001,0.0715,162.094,0.8220000000000001,False,0
Make Y'All Bounce - Strong Arm Steady Mix - Short,Raptile,2004.0,0.071,0.495,238720.0,0.892,A#/Bb,0.424,-5.296,0.369,175.78,0.44,False,0
C'que j'suis devenu,Ruffneck,2008.0,0.27,0.885,172234.0,0.64,A,0.234,-8.26,0.287,96.036,0.894,False,0
"Public Displays of Affection - KCRW Session / Live at Kampo Studios, NYC 26/7/02",Morcheeba,2002.0,0.593,0.42,168173.0,0.445,A,0.17,-9.403,0.026,109.501,0.201,False,0
Saboteur,Cause For Effect,2001.0,0.0176,0.3720000000000001,39559.0,0.675,A,0.39,-9.119,0.0587,146.627,0.946,False,0
"Make Me Bad / In Between Days - Live At MTV Studio, NYC, 2006",Korn,2007.0,0.413,0.6729999999999999,335760.0,0.8029999999999999,F#/Gb,0.955,-5.268,0.0477,127.901,0.371,False,0
Hija E Flokut Tënd,Sabri Fejzullahu,2002.0,0.154,0.8,275040.0,0.627,F,0.059,-8.979,0.0372,109.987,0.615,False,0
Mevlam İki Göz Vermiş,Aşık Mahzuni Şerif,2002.0,0.873,0.603,226027.0,0.333,A#/Bb,0.0949,-12.308,0.0424,116.053,0.551,False,0
Njololo,Zozo & Sangere Super Beat,2008.0,0.198,0.617,560520.0,0.5539999999999999,C,0.157,-9.452,0.0396,135.666,0.873,False,0
Conni und der Osterhase - Teil 06,Conni,2003.0,0.821,0.711,83781.0,0.264,C#/Db,0.156,-17.524,0.931,109.191,0.509,False,0
Addiu 'Ndrangheta,La Musica Della Mafia,2009.0,0.8290000000000001,0.236,203960.0,0.3670000000000001,E,0.373,-9.755,0.0344,171.12,0.31,False,0
Crocodile,TTNG,2008.0,0.4320000000000001,0.563,148493.0,0.4370000000000001,C,0.144,-7.872999999999998,0.0287,122.595,0.241,False,0
Summer Moved On,a-ha,2000.0,0.313,0.462,278400.0,0.6829999999999999,B,0.112,-8.408999999999999,0.0286,91.986,0.442,False,0
Laughingstock (@QXT Mix by DAS ICH) - @QXT Mix by DAS ICH,[:SITD:],2003.0,4.71e-05,0.505,297347.0,0.932,A,0.324,-5.811,0.0537,105.005,0.52,False,0
My Baby And Me,J.J. Cale,2007.0,0.912,0.5770000000000001,140107.0,0.1369999999999999,D,0.113,-16.968,0.0381,110.752,0.389,False,0
My Kind Of Town - Remastered 2008,Frank Sinatra,2008.0,0.7559999999999999,0.337,191213.0,0.3670000000000001,F,0.0738,-9.53,0.0344,152.79,0.309,False,0
"Howard Carter entdeckt Tutanchamun, Teil 4",C.W. Ceram,2008.0,0.645,0.7020000000000001,280133.0,0.338,B,0.27,-16.746,0.929,106.366,0.308,False,0
106 - Der Mann ohne Kopf - Teil 35,Die drei ???,2002.0,0.782,0.7440000000000001,108560.0,0.314,C,0.121,-13.983,0.947,74.986,0.754,False,0
House of Night - Gezeichnet - Teil 36,P.C. Cast,2009.0,0.659,0.7120000000000001,240413.0,0.275,F,0.136,-16.901,0.951,128.849,0.352,False,0
Sen,WWO,2002.0,0.333,0.88,160000.0,0.5529999999999999,F,0.0884,-7.9929999999999986,0.283,95.975,0.763,False,0
157 - Oskar und die sieben Zwerge - Teil 20,TKKG,2008.0,0.8859999999999999,0.7140000000000001,78547.0,0.423,G#/Ab,0.356,-17.694000000000006,0.919,46.927,0.675,False,0
Auga Q'hai Fuogo!,Picä Tumilho,2008.0,0.0487,0.44,189667.0,0.77,C,0.092,-7.666,0.0657,155.007,0.551,False,0
1812 (Vf),Julien,2009.0,0.0137,0.682,264546.0,0.8009999999999999,A#/Bb,0.128,-8.096,0.0335,132.03,0.89,False,0
Soy nacido en Mexicali (En Vivo),El Komander,2006.0,0.593,0.521,182648.0,0.69,A#/Bb,0.0754,-8.934,0.6629999999999999,174.671,0.861,False,0
Goodbye,Miley Cyrus,2008.0,0.0055299999999999,0.357,230827.0,0.6970000000000001,F#/Gb,0.155,-4.746,0.0307,174.891,0.197,False,0
I Believe,TVXQ!,2004.0,0.468,0.621,291693.0,0.617,B,0.13,-5.702000000000001,0.0327,129.887,0.391,False,0
Projekt Tantalus - Teil 1,Team Xtreme,2008.0,0.0405,0.581,195427.0,0.61,C#/Db,0.378,-11.529000000000002,0.573,81.186,0.389,False,0
Music Monks (The See(e)dy Monks),Seeed,2005.0,0.0768,0.857,205000.0,0.877,E,0.0855,-3.803,0.269,93.028,0.813,False,0
Barely Evil,RQM,2009.0,0.017,0.768,208605.0,0.7090000000000001,F#/Gb,0.0493,-5.144,0.179,121.048,0.757,False,0
125 B - Feuermond: Der Pfad der Täuschung - Teil 34,Die drei ???,2008.0,0.411,0.522,100640.0,0.637,D,0.635,-10.694,0.942,158.953,0.281,False,0
Forbidden Night - Estigma Remix,Xgenic,2009.0,0.0062,0.529,534867.0,0.998,C#/Db,0.348,-7.762,0.0618,139.997,0.447,False,0
Kana'i Aupuni,Israel Kamakawiwo'ole,2008.0,0.897,0.579,186027.0,0.277,D,0.106,-15.542,0.0306,154.162,0.7879999999999999,False,0
Skit- Dear Lord,Q.G,2005.0,0.7390000000000001,0.407,56613.0,0.447,F#/Gb,0.177,-16.455,0.523,175.69099999999997,0.345,False,0
Kiss Me,New Found Glory,2007.0,0.00101,0.546,175229.0,0.906,D,0.259,-3.354,0.0407,111.971,0.61,False,0
La Ricotta,Lu Colombo,2007.0,0.778,0.8340000000000001,219067.0,0.281,E,0.123,-11.412,0.062,116.014,0.516,False,0
"Folge 14: Die Blutbaronin, Kapitel 41",Gruselkabinett,2006.0,0.614,0.626,86867.0,0.498,G#/Ab,0.141,-13.361,0.764,95.341,0.5870000000000001,False,0
Ipower - Rob Mayth Remix Edit,Rob Mayth,2008.0,0.0028,0.6759999999999999,216253.0,0.924,A,0.193,-5.964,0.0838,141.07299999999995,0.599,False,0
Wjazd,Noconcreto,2004.0,0.00161,0.61,42547.0,0.591,A#/Bb,0.444,-11.655,0.162,95.052,0.68,False,0
In Da Club,Lil Jon & The East Side Boyz,2004.0,0.00834,0.782,269920.0,0.718,C#/Db,0.163,-4.277,0.111,104.067,0.6409999999999999,False,0
"Flute Sonata No. 273 in G Major, QV 1:109: I. Presto ma fiero",Johann Joachim Quantz,2009.0,0.8740000000000001,0.421,185667.0,0.192,F#/Gb,0.143,-18.385,0.0382,144.82399999999996,0.581,False,0
The Way You Lived,CKY,2005.0,3.68e-05,0.284,230667.0,0.944,A,0.211,-4.947,0.0508,137.352,0.688,False,0
Psycho Football (XFL Football League),Klank,2007.0,0.0202,0.5529999999999999,89680.0,0.967,G#/Ab,0.22,-6.409,0.0521,159.882,0.813,False,0
Enta Eih,Nancy Ajram,2004.0,0.0477,0.736,305372.0,0.753,D,0.0725,-4.671,0.0302,135.996,0.732,False,0
We Gon Buck - Lake - Feat. Cnn & Cormega,Queensbridge Finest,2004.0,0.226,0.488,295933.0,0.708,E,0.0564,-9.459,0.331,95.944,0.5920000000000001,False,0
Alev Alev,Feridun Düzağaç,2004.0,0.185,0.445,256917.0,0.271,C#/Db,0.202,-12.963,0.0334,132.918,0.113,False,0
Rim ttan reson,Edvard Persson,2005.0,0.977,0.754,186240.0,0.473,G,0.148,-7.09,0.0545,91.7,0.841,False,0
Estoy Más Soloh Que Ayer Pero Menos Que Mañana,PXNDX,2006.0,0.0189,0.644,181173.0,0.892,D#/Eb,0.0312,-6.127999999999999,0.0655,106.024,0.598,False,0
"Poštar U Finalu, Jaro U Kanalu",Nervozni Postar,2009.0,0.424,0.5479999999999999,264107.0,0.8079999999999999,A,0.316,-6.407,0.0588,125.563,0.848,False,0
Uciekaj,Doniu,2006.0,0.0945,0.764,240040.0,0.762,E,0.125,-8.062000000000001,0.0883,90.02600000000002,0.526,False,0
P.m.s Con Zqualomc,Muthahupa,2009.0,0.148,0.597,210000.0,0.858,E,0.16,-6.08,0.112,96.896,0.941,False,0
Dva zivota,Crni,2003.0,0.195,0.723,189360.0,0.6990000000000001,F,0.101,-3.975,0.036,90.898,0.7190000000000001,False,0
Nowe szanse,Liber,2008.0,0.0717,0.672,236200.0,0.743,B,0.102,-7.306,0.0405,114.975,0.684,False,0
Gruß an Böhmen,Die Egerländer Musikanten,2001.0,0.948,0.596,176800.0,0.434,G#/Ab,0.233,-8.41,0.0318,127.067,0.556,False,0
Jimmy,M.I.A.,2007.0,0.00258,0.6890000000000001,209213.0,0.807,F#/Gb,0.0971,-4.551,0.0318,124.278,0.8220000000000001,False,0
Das Urteil,Kool Savas,2009.0,0.242,0.5660000000000001,311813.0,0.835,D,0.176,-3.974,0.358,87.63600000000002,0.488,False,0
PW 019 - Teil 22,Point Whitmark,2007.0,0.253,0.595,83387.0,0.278,C#/Db,0.102,-15.88,0.556,104.882,0.428,False,0
Cause an Effect,N'fa Jones,2006.0,0.135,0.8370000000000001,210987.0,0.737,G#/Ab,0.316,-6.638999999999999,0.396,101.448,0.74,False,0
Le Rock,S3RL,2007.0,0.000284,0.418,323709.0,0.996,A#/Bb,0.152,-4.6,0.12,175.00099999999995,0.198,False,0
"Cortez, The Killer - Live",Dave Matthews Band,2003.0,0.173,0.509,652707.0,0.632,E,0.995,-7.144,0.0341,113.91,0.348,False,0
"Das letzte Ritual - Island-Krimi, Kapitel 46",Yrsa Sigurðardóttir,2005.0,0.722,0.626,214309.0,0.335,D#/Eb,0.204,-10.146,0.937,170.465,0.324,False,0
Vges Sto Balkoni Na Dis - In_Vox Remix,Ilias Makridis,2003.0,0.295,0.377,198707.0,0.5579999999999999,F,0.107,-8.073,0.0405,130.019,0.36,False,0
Pray,King's X,2008.0,0.000364,0.5760000000000001,255307.0,0.61,G#/Ab,0.626,-5.487,0.0277,98.015,0.753,False,0
De Syv Folene,HKH Prinsesse Martha Louise,2002.0,0.755,0.708,1169307.0,0.138,C,0.1689999999999999,-12.988,0.878,87.757,0.308,False,0
Miałem to rzucić,Małpa,2009.0,0.00493,0.7240000000000001,153162.0,0.68,C,0.204,-4.6560000000000015,0.153,93.01,0.698,False,0
Girl's Got a Brand New Toy,T.X.T.,2009.0,0.208,0.6629999999999999,189200.0,0.8059999999999999,G,0.0715,-5.996,0.0682,100.928,0.769,False,0
I Need a Rhythm 2001,PPK,2002.0,0.0136,0.586,326067.0,0.902,F,0.0981,-6.586,0.0531,138.995,0.664,False,0
I Don't Want To Miss A Thing,New Found Glory,2000.0,0.00291,0.374,150544.0,0.976,A,0.379,-4.577,0.0627,97.32,0.193,False,0
Ray Nox,Schneider TM,2000.0,0.317,0.7929999999999999,262747.0,0.701,G#/Ab,0.111,-12.271,0.046,104.811,0.218,False,0
Clive the Runner,Bobby Hughes Combination,2002.0,0.036,0.872,286813.0,0.8029999999999999,F,0.0544,-10.007,0.0407,129.786,0.961,False,0
Get Low Remix,Elephant Man,2003.0,0.0312,0.503,311600.0,0.638,C#/Db,0.122,-5.851,0.132,108.322,0.196,False,0
Tabula Rasa Pt. II,Freundeskreis,2000.0,0.289,0.736,294027.0,0.655,F#/Gb,0.246,-8.832,0.294,178.93599999999995,0.851,False,0
In Zaire 21ct. Version,Johnny Wakelin,2006.0,0.409,0.655,201587.0,0.7170000000000001,D,0.326,-14.364,0.0469,99.967,0.457,False,0
It's Alright,MxPx,2003.0,0.0612,0.5379999999999999,180960.0,0.884,G,0.0815,-5.3820000000000014,0.0606,143.055,0.737,False,0
Iha Kapote Mia Agapi,Kostas Karafotis,2006.0,0.5429999999999999,0.7040000000000001,210613.0,0.439,D,0.0959,-9.36,0.0362,111.897,0.425,False,0
Hum Ko Bulana Ya,Alhajj Muhammad Owais Raza Qadri,2006.0,0.77,0.6920000000000001,689411.0,0.679,D,0.39,-4.803999999999999,0.0324,84.99,0.8109999999999999,False,0
N.F.L. (Nice Fucking Life - Efilgnikcufecin),Anthrax,2004.0,0.0001419999999999,0.366,357507.0,0.989,D,0.122,-4.337,0.0712,102.798,0.0669,False,0
Svetlo crveno,Sanja Djordjevic,2008.0,0.145,0.752,171053.0,0.912,A#/Bb,0.201,-2.983,0.0536,122.955,0.805,False,0
Zčervená,Jiří Jelínek,2008.0,0.248,0.383,182267.0,0.767,A#/Bb,0.339,-4.489,0.0446,108.86,0.625,False,0
Felicidad,"Victor Yturbe ""El Piruli""",2001.0,0.956,0.639,186053.0,0.225,A,0.15,-11.755999999999998,0.0327,123.548,0.579,False,0
The Doberman - Live from XFM,Kasabian,2006.0,0.00488,0.155,352227.0,0.855,A,0.691,-5.947,0.0815,95.314,0.133,False,0
Die Welt steht still,Yvonne Catterfeld,2003.0,0.0176,0.632,261840.0,0.481,C#/Db,0.107,-9.978,0.0326,81.98700000000002,0.451,False,0
"Symphony No.2 in C minor - ""Resurrection"" / 3rd Movement - (Scherzo): (Bassoon & violas)",Gustav Mahler,2003.0,0.969,0.181,49560.0,0.0273,A#/Bb,0.21,-32.227,0.0376,83.61,0.614,False,0
If - Bonus Track,Kenn Starr,2006.0,0.0951,0.893,256053.0,0.747,A,0.0976,-4.47,0.0884,92.029,0.86,False,0
GMZ ist da,Grüne Medizin,2008.0,0.00514,0.833,215093.0,0.861,E,0.0764,-4.398,0.259,161.92,0.7659999999999999,False,0
내 여자친구가 되어줄래?,TVXQ!,2004.0,0.546,0.67,223533.0,0.68,G,0.229,-3.875,0.0295,100.534,0.552,False,0
Твою мать,1.Kla$,2007.0,0.0822,0.8170000000000001,204396.0,0.8640000000000001,C#/Db,0.163,-4.3210000000000015,0.304,105.091,0.348,False,0
Bir de Bana Sor,Erol Evgin,2006.0,0.531,0.594,193667.0,0.524,E,0.118,-7.933,0.0748,114.224,0.695,False,0
Meet Your Master - the faint,Nine Inch Nails,2007.0,0.0113,0.8009999999999999,214520.0,0.669,C#/Db,0.0687,-4.915,0.0619,109.97,0.69,False,0
PW 001 - Teil 42,Point Whitmark,2001.0,0.732,0.696,59480.0,0.449,A,0.364,-11.508,0.957,66.718,0.37,False,0
La Torta Rica,José Luis D.F.,2000.0,0.8170000000000001,0.662,127057.0,0.732,A,0.532,-6.505,0.032,133.339,0.906,False,0
Kapitel 24: Das Dschungelbuch 2,Disney - Das Dschungelbuch,2003.0,0.506,0.71,86613.0,0.545,F,0.381,-13.555,0.944,129.481,0.579,False,0
"Concierto En La Menor Op 54, Para Piano Y Orquesta - Intermezzo - Andantino Grac",Martha Argerich,2005.0,0.993,0.411,303882.0,0.0281,F,0.149,-27.768,0.0353,69.209,0.121,False,0
Wer schön sein will muss leiden,OOMPH!,2008.0,0.00652,0.622,183623.0,0.894,F#/Gb,0.068,-2.552,0.0312,108.025,0.818,False,0
Back In The Saddle Again - 78rpm Version,Gene Autry,2008.0,0.972,0.774,155533.0,0.211,C,0.433,-14.243,0.0374,113.208,0.961,False,0
Perfect Gentleman - Radio Edit,Wyclef Jean,2001.0,0.143,0.7979999999999999,197427.0,0.8029999999999999,C,0.215,-8.62,0.309,68.0,0.696,False,0
PW 003 - Teil 12,Point Whitmark,2001.0,0.6990000000000001,0.705,88773.0,0.657,C,0.6779999999999999,-12.834,0.95,85.07600000000002,0.471,False,0
Kapitel 129 - Artemis Fowl - Die Rache,Eoin Colfer,2008.0,0.425,0.713,137340.0,0.327,F#/Gb,0.318,-12.987,0.943,81.925,0.624,False,0
Zlatne Strune,Halid Bešlić,2009.0,0.132,0.385,244347.0,0.846,F,0.845,-6.102,0.0693,121.442,0.557,False,0
Work,RJD2,2002.0,0.0688,0.752,221267.0,0.596,F,0.0995,-8.054,0.053,82.71799999999998,0.454,False,0
Breakdown,The Buff Medways,2007.0,0.0164,0.239,116187.0,0.921,A,0.295,-4.391,0.198,179.259,0.475,False,0
Kflex,Shudoshi,2003.0,0.0684,0.83,68560.0,0.103,C,0.0888,-24.53,0.284,95.215,0.0388,False,0
Nie Wierz Nigdy Kobiecie,Jacek Stachursky,2008.0,0.00804,0.5820000000000001,285800.0,0.841,G,0.269,-5.012,0.0293,140.94799999999995,0.484,False,0
"Double Trouble - 2003 - Live At Amsouth Amphitheatre, TN",Lynyrd Skynyrd,2004.0,0.00287,0.339,106360.0,0.818,C#/Db,0.27,-9.249,0.0428,192.042,0.93,False,0
Cash Rules.,Qx3rd,2009.0,0.6409999999999999,0.6990000000000001,213368.0,0.696,C#/Db,0.101,-8.863999999999997,0.187,89.956,0.7070000000000001,False,0
Zjenico Oka Moga,Hari Mata Hari,2006.0,0.0127,0.7979999999999999,259840.0,0.882,D,0.373,-6.4860000000000015,0.053,110.983,0.8,False,0
O Menino da Porteira,0rquestra Filarmônica da Violas,2004.0,0.897,0.484,187920.0,0.344,G,0.062,-10.852,0.0531,107.363,0.5579999999999999,False,0
Hiljadu truba,Vesna Zmijanac,2003.0,0.0917,0.633,222960.0,0.89,F#/Gb,0.0989,-6.527,0.153,147.895,0.733,False,0
"Wo die Zitronen blüh'n, Walzer, Op. 364",Johann Strauss II,2007.0,0.962,0.227,544973.0,0.138,G,0.7020000000000001,-20.435,0.0398,95.243,0.101,False,0
Ben - 2003 Live Edit,Michael Jackson,2003.0,0.617,0.445,178227.0,0.555,D,0.777,-4.865,0.0297,130.372,0.237,False,0
"Das glühende Grab - Island-Krimi, Kapitel 3",Yrsa Sigurðardóttir,2007.0,0.611,0.626,339951.0,0.238,D#/Eb,0.14,-21.484,0.962,169.679,0.271,False,0
Serviço Público,Valete feat. Selma Uamusse & DJ Stik Up,2006.0,0.0967,0.583,205867.0,0.7390000000000001,A,0.0878,-3.938,0.442,92.262,0.579,False,0
"Symphony No. 4 in A Major, Op. 90, MWV N 16, ""Italian"": I. Allegro vivace",Felix Mendelssohn,2009.0,0.852,0.233,629480.0,0.133,A,0.0905,-19.883,0.0384,77.29899999999998,0.208,False,0
Why Go? (feat. Boy George),Faithless,2004.0,0.794,0.255,237707.0,0.363,B,0.138,-13.201,0.0782,193.375,0.213,False,0
In The Depths Of R'lyeh,Catacombs,2007.0,0.000459,0.062,676722.0,0.6459999999999999,A,0.198,-7.013,0.066,56.8,0.108,False,0
Eyes Like Yours (Ojos Así),Shakira,2001.0,0.2,0.725,236867.0,0.974,F#/Gb,0.159,-5.323,0.0526,127.054,0.727,False,0
Touch Me,Pritam,2006.0,0.264,0.7879999999999999,318067.0,0.86,F#/Gb,0.0687,-5.988,0.048,104.982,0.853,False,0
Fireworks,Beat!Beat!Beat!,2009.0,0.0024,0.655,214240.0,0.7509999999999999,D#/Eb,0.0916,-6.659,0.0408,139.908,0.7390000000000001,False,0
Lao Dou Mi Suo Qie (Fookhead Kay Mix) (Papa No K! (Fookhead Kay Mix)),MP4,2001.0,0.00126,0.7340000000000001,240067.0,0.969,C,0.359,-3.407,0.0502,134.00799999999998,0.7509999999999999,False,0
Nje Ezan të dyve na thërret,Adem Ramadani,2009.0,0.884,0.441,212010.0,0.228,A#/Bb,0.189,-10.214,0.0377,134.119,0.606,False,0
Contagion,A trois dans les WC,2007.0,0.0856,0.63,266280.0,0.916,B,0.177,-3.591,0.0435,99.066,0.466,False,0
Kapitel 12 - Artemis Fowl - Die Rache,Eoin Colfer,2008.0,0.579,0.687,122080.0,0.399,F#/Gb,0.335,-14.059,0.947,100.607,0.589,False,0
150 - Heiße Nächte im Dezember - Teil 23,TKKG,2006.0,0.467,0.708,88800.0,0.296,D,0.321,-18.834,0.718,126.794,0.647,False,0
115 - Auf tödlichem Kurs - Teil 22,Die drei ???,2004.0,0.418,0.575,106920.0,0.369,B,0.539,-18.16,0.907,123.036,0.588,False,0
The Story Has Just Begun,TVXQ!,2006.0,0.369,0.629,253160.0,0.639,E,0.0917,-6.792000000000002,0.046,92.118,0.517,False,0
Lgm. Di Bawah Sinar Bulan Purnama,Sundari Soekotjo,2007.0,0.785,0.585,253787.0,0.343,C,0.0952,-9.453,0.0417,118.43,0.46,False,0
Fgjka,Wohnout,2000.0,0.0351,0.71,235893.0,0.7609999999999999,G#/Ab,0.68,-7.6629999999999985,0.118,112.354,0.664,False,0
Relato I - No Es Track Musical,Colectivo Cantata Rock,2008.0,0.7,0.585,169747.0,0.157,B,0.3229999999999999,-26.08,0.617,83.13799999999998,0.386,False,0
Kabootar,Habib Qaderi,2006.0,0.306,0.5579999999999999,231573.0,0.831,F#/Gb,0.976,-7.7189999999999985,0.128,115.107,0.944,False,0
J'veux pas savoir pourquoi t'es là,Pépé et sa guitare,2007.0,0.0458,0.7240000000000001,219560.0,0.8390000000000001,F#/Gb,0.0847,-6.159,0.0621,99.264,0.607,False,0
Ein Mädchen wie du,Transit,2004.0,0.262,0.589,229645.0,0.324,G,0.348,-13.308,0.0352,74.406,0.3670000000000001,False,0
Kapitel 50 - Eden,Stanislaw Lem,2005.0,0.306,0.6940000000000001,160533.0,0.209,C#/Db,0.182,-20.361,0.95,64.72,0.794,False,0
Oye Como Va,Havana Mambo,2008.0,0.329,0.8170000000000001,225137.0,0.508,G,0.0476,-9.741,0.0388,122.053,0.97,False,0
Kapitel 05: Der Gnadenhof (Folge 29),Wendy,2000.0,0.775,0.6659999999999999,97620.0,0.439,G#/Ab,0.389,-18.38,0.953,115.622,0.605,False,0
Von,Sigur Rós,2007.0,0.126,0.147,555880.0,0.442,G,0.129,-8.684,0.0334,137.834,0.0344,False,0
Pame Gia Ypno Katerina,Giannis Poulopoulos,2008.0,0.23,0.5710000000000001,194227.0,0.679,C,0.32,-6.437,0.0309,144.968,0.7929999999999999,False,0
River Wide Ocean Deep,Fates Warning,2004.0,0.174,0.621,369907.0,0.512,F,0.11,-6.5470000000000015,0.0269,110.017,0.0546,False,0
Dragostea Din Tei - DJ Aligator & Cs-Jay Radio Edit,O-Zone,2003.0,0.00139,0.643,215040.0,0.9,C,0.0555,-7.016,0.0307,137.977,0.8390000000000001,False,0
Das Borodin-Gambit - Teil 10,Team Xtreme,2008.0,0.45,0.6779999999999999,83507.0,0.7929999999999999,D,0.352,-13.348,0.561,95.482,0.391,False,0
Đoản Xuân Ca,Huong Thuy,2006.0,0.347,0.903,229507.0,0.74,C,0.0808,-5.792000000000002,0.0425,119.995,0.812,False,0
My Sound (Cc.K Radio Edit),Commercial Club Crew,2007.0,0.0069,0.523,204000.0,0.973,A,0.175,-6.693,0.074,139.971,0.609,False,0
"Dear, Buzz Mqueen",Mani Spinx,2006.0,0.43,0.72,168000.0,0.479,G,0.0941,-7.561,0.0398,150.06,0.586,False,0
Con Tutto L'Amore Che Posso (with Laura Pausini & Stefano Di Battista) - Q.P.G.A. vrs,Claudio Baglioni,2009.0,0.0845,0.469,295893.0,0.5870000000000001,B,0.379,-5.9270000000000005,0.0319,144.006,0.401,False,0
Dance of the Blessed Spirits,Christoph Willibald Gluck,2002.0,0.972,0.179,435267.0,0.0676,F,0.148,-22.937,0.0444,74.374,0.125,False,0
Das letzte Streichholz,OOMPH!,2006.0,0.00148,0.585,211600.0,0.947,C#/Db,0.385,-3.645,0.0353,103.013,0.6920000000000001,False,0
"Magnificat primi toni, WV 14: IV. Versus IV",Dietrich Buxtehude,2007.0,0.949,0.112,119080.0,0.1,E,0.105,-28.097,0.0366,86.21799999999998,0.315,False,0
The Power Of Bhangra - SNAP! vs. Motivo,SNAP! & Motivo,2005.0,0.0508,0.723,209187.0,0.91,B,0.606,-7.131,0.0505,108.999,0.787,False,0
639 Hz Relationship Harmonization,Source Vibrations,2009.0,0.988,0.0654,419070.0,0.00536,C,0.127,-38.192,0.0392,71.138,0.028,False,0
Da Vogelfanga,Vilsleit'nmusi,2004.0,0.8440000000000001,0.445,145787.0,0.228,D,0.0993,-16.059,0.153,203.67,0.969,False,0
Beer Drinkers & Hell Raisers,ZZ Top,2004.0,0.0017399999999999,0.502,203160.0,0.754,G,0.157,-8.565,0.0436,133.34,0.595,False,0
It's On - Soundtrack,N.L.T.,2007.0,0.0559,0.845,236160.0,0.659,C#/Db,0.145,-6.747000000000001,0.142,104.953,0.621,False,0
Grbavica,Mladen Vojičić - Tifa,2005.0,0.1689999999999999,0.261,312895.0,0.405,F,0.114,-19.119,0.0436,98.327,0.342,False,0
HFS,Assault FYC,2008.0,0.00135,0.365,2042547.0,0.0056,C#/Db,0.116,-32.906,0.29,63.81800000000001,0.19,False,0
133 - Auf vier Pfoten zur Millionenbeute - Teil 25,TKKG,2002.0,0.74,0.5870000000000001,90640.0,0.468,G,0.55,-12.278,0.94,80.229,0.573,False,0
Jam Kehidupan,VG. Yerikho,2009.0,0.594,0.32,348853.0,0.511,C,0.366,-7.21,0.0294,73.126,0.251,False,0
Win In The Mountains - Bayern Torhymne,FC Heroes München,2008.0,0.0151,0.635,223747.0,0.947,G#/Ab,0.0596,-3.981,0.0345,135.011,0.923,False,0
Wild Boys,Mnemic,2004.0,1.75e-05,0.527,301520.0,0.945,E,0.0915,-5.2,0.111,115.655,0.283,False,0
"The ""In"" Crowd - Live At The Bohemian Caverns, Washington, D.C., 1965",Ramsey Lewis Trio,2007.0,0.465,0.659,350893.0,0.728,G,0.954,-12.39,0.105,142.461,0.659,False,0
Habibi,Melissa,2008.0,0.191,0.8490000000000001,210547.0,0.705,C,0.0685,-7.691,0.115,98.005,0.7509999999999999,False,0
Ostala si uvijek ista,Toše Proeski,2007.0,0.557,0.49,262240.0,0.547,D,0.1,-7.6110000000000015,0.0317,95.984,0.258,False,0
PW 002 - Teil 09,Point Whitmark,2001.0,0.785,0.637,77547.0,0.605,C,0.838,-12.788,0.905,129.684,0.76,False,0
Lo How A Rose E'er Blooming,Sting,2009.0,0.935,0.299,161640.0,0.1,F,0.0657,-16.886,0.0394,119.02,0.333,False,0
Wir haben verloren,Lotto King Karl,2001.0,0.121,0.631,214000.0,0.7859999999999999,G,0.547,-7.056,0.0289,120.064,0.779,False,0
Grievous and the Droids,John Williams,2005.0,0.525,0.223,207067.0,0.406,G#/Ab,0.245,-14.605,0.0417,155.52200000000005,0.124,False,0
PCH (Pacific Coast Highway),Jeff Lorber,2002.0,0.644,0.6709999999999999,249827.0,0.625,G,0.0877,-11.528,0.0322,95.091,0.8859999999999999,False,0
Ugly Dress,Jesse Woods,2009.0,0.6679999999999999,0.502,149507.0,0.38,F#/Gb,0.0931,-9.522,0.0337,80.357,0.813,False,0
"Ajj Din Chadheya (From ""Love Aaj Kal "")",Rahat Fateh Ali Khan,2009.0,0.551,0.585,315013.0,0.687,A,0.121,-4.553,0.0724,85.87100000000002,0.815,False,0
Kym pri mne spis,Pavol Habera,2000.0,0.235,0.465,297467.0,0.56,F,0.187,-7.727,0.0263,160.151,0.196,False,0
30 Minutes - Remix,t.A.T.u.,2002.0,0.201,0.6679999999999999,353813.0,0.562,G#/Ab,0.106,-8.638,0.0534,140.032,0.348,False,0
Flames Go Higher,Eagles Of Death Metal,2004.0,0.234,0.7170000000000001,173653.0,0.93,C,0.0817,-4.526,0.0339,94.533,0.946,False,0
