track,artist,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms,year,weeks-on-board,charted
Something Got Me Started,Simply Red,0.758,0.735,G,-7.105,0.0364,0.00097,0.0728,0.678,110.53,236226.0,1991.0,14,True
The Dream Is Still Alive,Wilson Phillips,0.582,0.676,F,-7.496,0.0265,0.303,0.234,0.496,108.291,248800.0,1991.0,14,True
Miracle,Whitney Houston,0.627,0.55,F#/Gb,-9.52,0.0242,0.273,0.262,0.5,111.003,342667.0,1991.0,14,True
My Heart Is Failing Me,Riff,0.617,0.578,F#/Gb,-10.632,0.0255,0.173,0.129,0.518,90.502,260133.0,1991.0,14,True
Missunderstanding,Al B. Sure!,0.736,0.72,C#/Db,-9.25,0.0396,0.0238,0.0642,0.871,112.91,267240.0,1991.0,14,True
Just Like You,Robbie Nevil,0.697,0.716,D,-11.987,0.0408,0.113,0.345,0.847,98.243,246600.0,1991.0,14,True
Power Windows,Billy Falcon,0.716,0.568,A,-10.478,0.0293,0.0743,0.0536,0.393,103.027,244373.0,1991.0,14,True
Lies,EMF,0.543,0.864,G#/Ab,-9.874,0.0381,0.000611,0.207,0.759,113.952,259667.0,1991.0,14,True
B.B.D. (I Thought It Was Me)?,Bell Biv DeVoe,0.748,0.799,C#/Db,-9.322,0.0438,0.00348,0.103,0.795,105.569,275107.0,1991.0,15,True
One And Only Man,Steve Winwood,0.606,0.87,D,-9.012,0.0282,0.0119,0.127,0.855,104.99,302733.0,1991.0,15,True
The Sound Of Your Voice,38 Special,0.616,0.786,E,-9.973,0.0281,0.0148,0.224,0.79,136.043,299600.0,1991.0,15,True
Shiny Happy People,R.E.M.,0.452,0.909,A,-3.977,0.0366,0.0313,0.23,0.805,124.623,225787.0,1991.0,15,True
Can You Stop The Rain,Peabo Bryson,0.691,0.428,D#/Eb,-9.722,0.0356,0.21,0.264,0.101,119.86,334773.0,1991.0,15,True
Got A Love For You,Jomanda,0.708,0.604,F#/Gb,-13.591,0.0437,4.18e-05,0.0489,0.632,119.9,454960.0,1991.0,15,True
House Full Of Reasons,Jude Cole,0.613,0.563,A,-9.325,0.0306,0.102,0.129,0.508,114.848,235733.0,1991.0,15,True
All This Time,Sting,0.637,0.463,D,-13.122,0.0337,0.0852,0.0483,0.451,127.084,294333.0,1991.0,15,True
You Could Be Mine,Guns N' Roses,0.35,0.985,A#/Bb,-5.676,0.122,0.00876,0.36,0.323,151.007,343640.0,1991.0,15,True
Let's Chill,Guy,0.604,0.417,A#/Bb,-12.598,0.0385,0.0681,0.0425,0.558,74.57,323827.0,1991.0,15,True
I'll Be By Your Side,Stevie B,0.628,0.42,F,-12.032,0.0376,0.427,0.158,0.277,122.282,300307.0,1991.0,15,True
Love And Understanding,Cher,0.668,0.75,C,-9.717,0.0267,0.0332,0.0383,0.646,116.07,282040.0,1991.0,15,True
Love. . .Thy Will Be Done,Martika,0.713,0.444,D,-9.997,0.0265,0.428,0.0905,0.508,91.537,263133.0,1991.0,15,True
A Better Love,Londonbeat,0.616,0.6,A,-14.772,0.0331,0.0944,0.336,0.792,95.743,240400.0,1991.0,15,True
Mama Said Knock You Out,LL Cool J,0.791,0.759,A#/Bb,-7.378,0.129,0.0314,0.255,0.619,102.382,289693.0,1991.0,16,True
Gypsy Woman (She's Homeless),Crystal Waters,0.484,0.641,F,-12.612,0.0377,0.000779,0.0738,0.181,119.981,451827.0,1991.0,16,True
My Love Is A Fire,Donny Osmond,0.726,0.929,C,-11.121,0.0622,0.059,0.687,0.43,115.393,334973.0,1991.0,16,True
Justify My Love,Madonna,0.705,0.821,C#/Db,-7.085,0.128,0.00244,0.0572,0.456,99.642,294267.0,1991.0,16,True
She Talks To Angels,The Black Crowes,0.583,0.526,E,-5.781,0.0291,0.0634,0.218,0.313,160.067,329400.0,1991.0,16,True
The Shoop Shoop Song (It's In His Kiss),Cher,0.678,0.61,C,-10.509,0.0306,0.467,0.397,0.919,117.04,170000.0,1991.0,16,True
Freedom,George Michael,0.677,0.852,F,-10.856,0.045,0.225,0.0595,0.93,91.691,390862.0,1991.0,16,True
You Don't Have To Go Home Tonight,The Triplets,0.575,0.874,A,-7.352,0.0446,0.00527,0.167,0.61,132.418,239333.0,1991.0,16,True
It's A Shame (My Sister),Monie Love Featuring True Image,0.858,0.609,C#/Db,-10.695,0.113,0.0542,0.315,0.478,107.978,222840.0,1991.0,16,True
The Promise Of A New Day,Paula Abdul,0.754,0.82,C#/Db,-8.622,0.062,0.0911,0.0805,0.896,119.835,272893.0,1991.0,16,True
Lily Was Here,David A. Stewart Introducing Candy Dulfer,0.754,0.693,E,-5.79,0.0279,0.41,0.0623,0.965,108.012,261240.0,1991.0,16,True
New York Minute,Don Henley,0.551,0.289,G#/Ab,-12.214,0.0262,0.334,0.0379,0.117,132.132,395400.0,1991.0,16,True
Fairweather Friend,Johnny Gill,0.721,0.803,B,-8.579,0.0521,0.0101,0.0637,0.786,105.12,276427.0,1991.0,16,True
Think,Information Society,0.622,0.72,C,-13.475,0.0464,3.42e-05,0.323,0.903,120.945,234880.0,1991.0,16,True
Lyin' To Myself,David Cassidy,0.858,0.482,G,-6.81,0.0308,0.295,0.085,0.374,100.032,227160.0,1991.0,16,True
Love At First Sight,Styx,0.62,0.608,A#/Bb,-8.665,0.0294,0.318,0.0809,0.566,115.826,276440.0,1991.0,16,True
Let The Beat Hit 'Em,Lisa Lisa And Cult Jam,0.828,0.847,B,-6.828,0.0857,0.000126,0.522,0.331,127.996,320630.0,1991.0,16,True
Moneytalks,AC/DC,0.65,0.903,G,-3.677,0.0314,0.000841,0.122,0.409,121.896,225947.0,1991.0,16,True
Unforgettable,Natalie Cole,0.307,0.289,F,-13.369,0.0281,0.851,0.0798,0.145,85.948,210907.0,1991.0,17,True
Love Is A Wonderful Thing,Michael Bolton,0.727,0.824,D,-8.915,0.0394,0.00812,0.0922,0.935,125.104,282933.0,1991.0,17,True
Never Gonna Let You Down,Surface,0.56,0.363,D#/Eb,-11.9,0.0307,0.55,0.205,0.186,124.45,227227.0,1991.0,17,True
The Motown Song,Rod Stewart,0.654,0.837,A,-6.121,0.0455,0.155,0.113,0.778,116.0,238013.0,1991.0,17,True
Playground,Another Bad Creation,0.788,0.774,F#/Gb,-11.399,0.111,0.101,0.94,0.784,110.491,249836.0,1991.0,17,True
Play That Funky Music,Vanilla Ice,0.851,0.514,E,-15.279,0.165,0.000928,0.381,0.573,100.425,285800.0,1991.0,17,True
More Than Ever,Nelson,0.509,0.876,C,-6.535,0.037,0.0393,0.437,0.532,97.281,208964.0,1991.0,17,True
Waiting For Love,Alias,0.615,0.537,G,-10.728,0.0282,0.278,0.164,0.494,111.581,278173.0,1991.0,17,True
Walk Through Fire,Bad Company,0.626,0.698,G,-10.311,0.0325,0.00316,0.331,0.72,122.965,288560.0,1991.0,17,True
Rhythm Of My Heart,Rod Stewart,0.582,0.54,C#/Db,-11.021,0.0321,0.0621,0.178,0.433,94.955,254867.0,1991.0,18,True
Strike It Up,Black Box,0.876,0.862,F#/Gb,-7.694,0.062,0.0117,0.0658,0.915,118.396,298691.0,1991.0,18,True
Deeper Shade Of Soul,Urban Dance Squad,0.76,0.767,G,-6.155,0.0313,0.11,0.0314,0.821,113.425,272907.0,1991.0,18,True
"Time, Love And Tenderness",Michael Bolton,0.51,0.808,F#/Gb,-8.649,0.0475,0.0281,0.295,0.738,170.037,330307.0,1991.0,18,True
Written All Over Your Face,The Rude Boys,0.806,0.528,G,-12.126,0.0633,0.431,0.264,0.802,133.943,381040.0,1991.0,18,True
Power Of Love/Love Power,Luther Vandross,0.602,0.911,C,-6.615,0.0387,0.0174,0.0735,0.851,92.357,402413.0,1991.0,18,True
Piece Of My Heart,Tara Kemp,0.536,0.823,C#/Db,-10.696,0.0687,0.111,0.0543,0.916,200.128,289740.0,1991.0,18,True
I Touch Myself,Divinyls,0.66,0.711,F,-10.211,0.0334,0.181,0.0647,0.726,109.328,227640.0,1991.0,18,True
Fading Like A Flower (Every Time You Leave),Roxette,0.609,0.668,C,-5.738,0.026,0.195,0.219,0.319,105.419,230680.0,1991.0,18,True
Rico Suave,Gerardo,0.798,0.817,B,-11.337,0.121,0.00596,0.0548,0.446,105.931,291667.0,1991.0,18,True
For You,The Outfield,0.623,0.675,A#/Bb,-9.196,0.0309,0.226,0.156,0.633,118.9,267280.0,1991.0,18,True
I'm Not In Love,Will To Power,0.553,0.611,E,-8.199,0.0279,0.00462,0.104,0.335,75.02,223840.0,1991.0,18,True
Every Heartbeat,Amy Grant,0.648,0.89,D,-3.834,0.0429,0.288,0.119,0.808,126.956,213733.0,1991.0,19,True
Someday,Mariah Carey,0.685,0.819,C#/Db,-8.686,0.0405,0.206,0.0251,0.937,109.855,246107.0,1991.0,19,True
Crazy,Seal,0.633,0.858,B,-7.42,0.0473,0.208,0.0655,0.725,102.559,356520.0,1991.0,19,True
It Ain't Over 'til It's Over,Lenny Kravitz,0.679,0.568,F#/Gb,-10.74,0.0423,0.422,0.322,0.93,159.689,242640.0,1991.0,19,True
You're In Love,Wilson Phillips,0.688,0.679,C#/Db,-11.05,0.0259,0.319,0.29,0.536,101.872,291867.0,1991.0,19,True
Together Forever,Lisette Melendez,0.682,0.963,B,-4.046,0.057,0.0186,0.344,0.71,118.937,345800.0,1991.0,19,True
"Just The Way It Is, Baby",The Rembrandts,0.794,0.613,D#/Eb,-8.711,0.0295,0.329,0.0764,0.823,110.738,243893.0,1991.0,19,True
Hippychick,Soho,0.735,0.758,F#/Gb,-13.64,0.0534,0.098,0.101,0.793,98.969,192360.0,1991.0,19,True
Love Makes Things Happen,Pebbles,0.664,0.497,G#/Ab,-11.975,0.0344,0.302,0.0631,0.645,149.996,311133.0,1991.0,19,True
Coming Out Of The Dark,Gloria Estefan,0.643,0.43,E,-11.694,0.0447,0.65,0.417,0.475,131.846,242627.0,1991.0,19,True
I've Been Thinking About You,Londonbeat,0.743,0.712,C#/Db,-6.012,0.0628,0.118,0.166,0.89,113.664,204728.0,1991.0,19,True
I Saw Red,Warrant,0.52,0.629,G,-7.156,0.0269,0.242,0.18,0.432,84.895,226800.0,1991.0,19,True
Cherry Pie,Warrant,0.472,0.946,D,-4.591,0.145,0.0372,0.352,0.486,177.489,201027.0,1991.0,19,True
3 A.M. Eternal,The KLF,0.631,0.907,C#/Db,-11.208,0.0558,0.00129,0.904,0.805,119.259,192458.0,1991.0,19,True
I Don't Wanna Cry,Mariah Carey,0.641,0.504,G,-12.486,0.031,0.197,0.288,0.276,130.786,288827.0,1991.0,19,True
I'm Your Baby Tonight,Whitney Houston,0.665,0.899,F#/Gb,-7.75,0.0877,0.303,0.445,0.873,165.16,299427.0,1991.0,19,True
Rush Rush,Paula Abdul,0.706,0.44,E,-11.577,0.0493,0.763,0.0958,0.395,90.012,292933.0,1991.0,19,True
Joyride,Roxette,0.651,0.74,D,-6.244,0.0272,0.0862,0.142,0.615,102.233,241733.0,1991.0,19,True
Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,0.711,0.951,C#/Db,-8.406,0.0537,0.00189,0.0229,0.903,121.656,269307.0,1991.0,20,True
I Adore Mi Amor,Color Me Badd,0.683,0.476,D#/Eb,-9.995,0.027,0.243,0.0786,0.725,91.989,289200.0,1991.0,20,True
Sensitivity,Ralph Tresvant,0.683,0.661,C#/Db,-12.823,0.0459,0.137,0.0772,0.707,96.956,281333.0,1991.0,20,True
Impulsive,Wilson Phillips,0.657,0.76,E,-8.613,0.0298,0.171,0.224,0.71,107.872,274267.0,1991.0,20,True
Don't Want To Be A Fool,Luther Vandross,0.632,0.576,G,-8.345,0.0234,0.482,0.151,0.323,95.321,275133.0,1991.0,20,True
The One And Only,Chesney Hawkes,0.681,0.697,E,-11.063,0.0327,0.357,0.388,0.775,119.956,223667.0,1991.0,20,True
How Can I Ease The Pain,Lisa Fischer,0.634,0.577,E,-7.579,0.0303,0.143,0.183,0.4,116.212,319880.0,1991.0,20,True
Touch Me (All Night Long),Cathy Dennis,0.719,0.922,C#/Db,-7.588,0.0557,0.0192,0.0519,0.522,118.824,266480.0,1991.0,20,True
Disappear,INXS,0.645,0.88,A,-3.403,0.0329,0.0242,0.0978,0.834,125.418,250076.0,1991.0,20,True
Everybody Plays The Fool,Aaron Neville,0.789,0.352,A#/Bb,-14.022,0.143,0.224,0.0536,0.431,87.894,266107.0,1991.0,20,True
Something To Talk About,Bonnie Raitt,0.795,0.64,C#/Db,-13.478,0.0294,0.0631,0.0692,0.954,102.633,227573.0,1991.0,20,True
Cry For Help,Rick Astley,0.564,0.628,C,-6.933,0.0221,0.522,0.0891,0.462,89.977,245640.0,1991.0,20,True
I'll Give All My Love To You,Keith Sweat,0.62,0.514,G#/Ab,-7.948,0.0417,0.431,0.148,0.453,140.062,269027.0,1991.0,20,True
Hole Hearted,Extreme,0.4,0.747,F#/Gb,-9.438,0.045,0.163,0.0774,0.674,203.396,219289.0,1991.0,20,True
Romantic,Karyn White,0.68,0.941,C#/Db,-7.509,0.0374,0.484,0.0656,0.823,110.264,247160.0,1991.0,20,True
Baby Baby,Amy Grant,0.702,0.901,C#/Db,-4.45,0.0264,0.426,0.0368,0.919,97.862,236973.0,1991.0,21,True
Do Anything,Natural Selection,0.654,0.749,B,-9.221,0.0537,0.0746,0.114,0.663,93.847,237373.0,1991.0,21,True
Tom's Diner,DNA Featuring Suzanne Vega,0.86,0.439,F#/Gb,-12.264,0.0496,0.0204,0.0465,0.725,99.144,228307.0,1991.0,21,True
Losing My Religion,R.E.M.,0.666,0.855,A,-5.051,0.0295,0.179,0.0987,0.803,125.639,268427.0,1991.0,21,True
Place In This World,Michael W. Smith,0.446,0.559,E,-8.319,0.0285,0.388,0.153,0.372,145.419,240173.0,1991.0,21,True
Running Back To You,Vanessa Williams,0.723,0.865,F,-10.517,0.0451,0.0358,0.335,0.875,115.303,280000.0,1991.0,21,True
I Can't Wait Another Minute,Hi-Five,0.625,0.644,G#/Ab,-8.801,0.0287,0.357,0.102,0.638,147.435,301640.0,1991.0,21,True
Joey,Concrete Blonde,0.607,0.788,G,-5.326,0.0293,0.0151,0.173,0.334,118.696,248960.0,1991.0,21,True
Temptation,Corina,0.609,0.771,G,-10.663,0.0428,0.000274,0.038,0.565,118.352,241533.0,1991.0,21,True
Ice Ice Baby,Vanilla Ice,0.979,0.792,D,-2.784,0.0388,0.0025,0.102,0.583,116.012,254467.0,1991.0,21,True
Something To Believe In,Poison,0.52,0.711,D#/Eb,-5.009,0.0386,0.266,0.148,0.226,133.947,328360.0,1991.0,21,True
Now That We Found Love,Heavy D & The Boyz,0.744,0.697,G#/Ab,-14.753,0.0631,0.039,0.171,0.683,119.955,258200.0,1991.0,22,True
After The Rain,Nelson,0.461,0.867,D#/Eb,-5.879,0.0684,0.0109,0.33,0.611,125.441,245862.0,1991.0,22,True
(Everything I Do) I Do It For You,Bryan Adams,0.526,0.365,C#/Db,-12.605,0.028,0.0775,0.0618,0.253,131.253,394133.0,1991.0,22,True
Stranded,Heart,0.388,0.55,F#/Gb,-9.903,0.0311,0.157,0.0913,0.253,159.978,238827.0,1991.0,22,True
Signs,Tesla,0.343,0.81,G,-8.082,0.0401,0.0338,0.992,0.485,162.05,194000.0,1991.0,22,True
Love Will Never Do (Without You),Janet Jackson,0.739,0.951,C#/Db,-8.863,0.0496,0.139,0.462,0.551,103.171,350000.0,1991.0,22,True
Miles Away,Winger,0.363,0.528,F,-10.08,0.0305,0.0661,0.334,0.317,182.21,252867.0,1991.0,22,True
Something In My Heart,Michel'le,0.698,0.434,G#/Ab,-12.892,0.0272,0.166,0.0658,0.386,130.295,353000.0,1991.0,22,True
Wiggle It,2 In A Room,0.781,0.838,D,-13.943,0.0494,0.0718,0.0381,0.849,122.819,244133.0,1991.0,22,True
Hold You Tight,Tara Kemp,0.739,0.675,C#/Db,-9.194,0.0444,0.0545,0.0632,0.643,100.054,284345.0,1991.0,22,True
Giving You The Benefit,Pebbles,0.706,0.8,F,-10.496,0.0468,0.144,0.0998,0.931,103.074,341960.0,1991.0,22,True
Love Of A Lifetime,Firehouse,0.472,0.48,C#/Db,-11.893,0.0308,0.000204,0.0914,0.126,123.023,286573.0,1991.0,22,True
Knockin' Boots,Candyman,0.94,0.662,G,-8.786,0.292,0.0954,0.376,0.657,101.403,233027.0,1991.0,23,True
Don't Treat Me Bad,Firehouse,0.616,0.807,G#/Ab,-11.4,0.0348,0.000303,0.193,0.637,111.054,235360.0,1991.0,23,True
This House,Tracie Spencer,0.74,0.738,F#/Gb,-9.849,0.0399,0.0303,0.0324,0.971,112.589,306533.0,1991.0,23,True
All The Man That I Need,Whitney Houston,0.496,0.571,F,-9.958,0.0335,0.43,0.0332,0.25,150.944,251427.0,1991.0,23,True
Get Here,Oleta Adams,0.28,0.211,A#/Bb,-16.333,0.0357,0.771,0.125,0.223,74.106,276733.0,1991.0,23,True
Because I Love You (The Postman Song),Stevie B,0.506,0.321,C#/Db,-11.796,0.0289,0.74,0.125,0.0724,128.391,300107.0,1991.0,23,True
Walking In Memphis,Marc Cohn,0.567,0.512,C,-8.831,0.0357,0.547,0.296,0.334,130.269,252613.0,1991.0,23,True
Groove Is In The Heart,Deee-Lite,0.694,0.881,C#/Db,-4.053,0.0701,0.0153,0.0851,0.924,121.554,231787.0,1991.0,23,True
Show Me The Way,Styx,0.245,0.433,F#/Gb,-9.537,0.0365,0.215,0.092,0.165,157.416,277173.0,1991.0,23,True
"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,0.551,0.591,F#/Gb,-8.404,0.12,0.00549,0.0416,0.474,201.799,236947.0,1991.0,23,True
Iesha,Another Bad Creation,0.751,0.761,G#/Ab,-8.151,0.147,0.0145,0.0305,0.661,111.819,260400.0,1991.0,23,True
More Than Words Can Say,Alias,0.412,0.376,E,-11.789,0.029,0.609,0.11,0.153,69.064,234196.0,1991.0,23,True
Around The Way Girl,LL Cool J,0.62,0.445,C#/Db,-17.154,0.382,0.00273,0.333,0.587,202.134,248493.0,1991.0,23,True
Unbelievable,EMF,0.637,0.849,C#/Db,-6.855,0.0362,0.000341,0.141,0.936,104.074,209813.0,1991.0,23,True
With You,Tony Terry,0.619,0.492,G#/Ab,-9.532,0.0328,0.455,0.106,0.553,131.888,305827.0,1991.0,23,True
More Than Words,Extreme,0.626,0.134,F#/Gb,-14.898,0.0298,0.467,0.113,0.239,91.893,334107.0,1991.0,24,True
If You Needed Somebody,Bad Company,0.496,0.514,G,-13.394,0.0274,0.0044,0.0429,0.388,168.324,261000.0,1991.0,24,True
Motownphilly,Boyz II Men,0.746,0.852,D,-9.676,0.0606,0.0146,0.26,0.76,114.165,235320.0,1991.0,24,True
Wicked Game,Chris Isaak,0.667,0.548,A,-7.802,0.0262,0.744,0.0946,0.29,112.549,286880.0,1991.0,24,True
The Way You Do The Things You Do,UB40,0.885,0.534,F,-8.191,0.155,0.248,0.0357,0.896,80.857,183227.0,1991.0,25,True
Unchained Melody,The Righteous Brothers,0.361,0.219,C,-16.553,0.0285,0.563,0.558,0.26,98.532,216267.0,1991.0,25,True
The First Time,Surface,0.637,0.354,A#/Bb,-11.964,0.0283,0.215,0.0961,0.111,126.435,256000.0,1991.0,25,True
"Right Here, Right Now",Jesus Jones,0.657,0.608,D,-13.565,0.0287,0.0088,0.103,0.723,106.862,189293.0,1991.0,25,True
Can't Stop,After 7,0.727,0.811,C,-11.547,0.0385,0.245,0.192,0.808,97.098,247907.0,1991.0,25,True
Here I Am (Come And Take Me),UB40,0.802,0.621,F,-7.932,0.0377,0.0975,0.0627,0.81,95.906,242093.0,1991.0,25,True
One More Try,Timmy T.,0.641,0.573,A,-9.198,0.0485,0.191,0.317,0.5,149.826,209427.0,1991.0,25,True
Wind Of Change,Scorpions,0.452,0.524,C,-10.108,0.0351,0.315,0.103,0.246,151.505,312360.0,1991.0,25,True
Love Takes Time,Mariah Carey,0.602,0.338,B,-12.371,0.0293,0.727,0.0849,0.25,126.232,229227.0,1991.0,26,True
I Don't Have The Heart,James Ingram,0.487,0.423,D,-8.181,0.0243,0.658,0.109,0.334,88.883,253507.0,1991.0,26,True
From A Distance,Bette Midler,0.536,0.242,G,-11.716,0.0277,0.674,0.331,0.331,137.989,276346.0,1991.0,26,True
Do You Want Me,Salt-N-Pepa,0.899,0.451,B,-14.009,0.0511,0.0756,0.044,0.973,121.575,232267.0,1991.0,26,True
I'll Never Let You Go,Steelheart,0.341,0.651,C#/Db,-9.829,0.0423,0.0119,0.0875,0.31,143.934,306560.0,1991.0,27,True
High Enough,Damn Yankees,0.273,0.537,D,-9.612,0.0306,0.0241,0.0922,0.232,81.814,287320.0,1991.0,29,True
Round And Round,Tevin Campbell,0.79,0.591,G,-8.805,0.0935,0.00335,0.0338,0.725,107.197,293053.0,1991.0,29,True
Close To You,Maxi Priest,0.762,0.646,A#/Bb,-8.69,0.092,0.0105,0.0406,0.819,95.992,330080.0,1991.0,30,True
Heat Of The Moment,After 7,0.693,0.733,A,-11.365,0.0467,0.0571,0.205,0.899,100.191,267067.0,1991.0,30,True
"Les Contes d'Hoffmann - Performing version of the critical edition by Michael Kaye/ Libretto: J. Barbier after J. Barbier & M. Carré - Act 1: Prélude - ""Glou, glou, glou! Je suis la bière""",Jacques Offenbach,0.48,0.0594,F,-21.452,0.0572,0.982,0.092,0.165,136.66299999999998,179013.0,1992.0,0,False
Lyrical Gangbang,Dr. Dre,0.815,0.8320000000000001,F#/Gb,-8.584,0.265,0.00327,0.132,0.684,81.11399999999998,244427.0,1992.0,0,False
Özledim,İzel,0.802,0.448,G,-16.442,0.049,0.128,0.063,0.962,104.939,271621.0,1992.0,0,False
Guys and Dolls,Walter Bobbie,0.8,0.299,G,-15.592,0.0888,0.86,0.545,0.815,122.196,178227.0,1992.0,0,False
"Piano Concerto No.2 in F minor, Op.21: 1. Maestoso",Frédéric Chopin,0.325,0.159,F,-19.006,0.0351,0.984,0.362,0.079,115.333,882000.0,1992.0,0,False
Jus Lyke Compton,DJ Quik,0.805,0.5660000000000001,G,-12.604,0.177,0.055,0.5820000000000001,0.6579999999999999,94.65,251373.0,1992.0,0,False
PDA,Audio Adrenaline,0.6409999999999999,0.7959999999999999,C,-6.832000000000002,0.0332,0.0159,0.37,0.809,114.032,248640.0,1992.0,0,False
It's A Lonesome Old Town - Remastered,Frank Sinatra,0.0958,0.0756,D,-21.091,0.0366,0.903,0.328,0.0651,73.668,256840.0,1992.0,0,False
To Tragoudi Tis Gkrizas Kyrias,Katia Balanika,0.5529999999999999,0.278,A,-14.086,0.0405,0.361,0.342,0.62,124.987,154600.0,1992.0,0,False
Diva - Sentimental Walk,Philip Aaberg,0.462,0.0124,D,-27.325,0.0451,0.988,0.101,0.0538,64.767,291733.0,1992.0,0,False
"Piano Concerto No.2 in B flat major, Op.19: 3. Rondo (Molto allegro)",Ludwig van Beethoven,0.408,0.154,A#/Bb,-22.96,0.0364,0.988,0.0759,0.511,143.22899999999996,356000.0,1992.0,0,False
Pjevajte Nešto Ljubavno,Hladno Pivo,0.3,0.763,F#/Gb,-11.42,0.0662,0.0022,0.252,0.757,155.05100000000004,130360.0,1992.0,0,False
"Vivaldi: Le quattro stagioni (The Four Seasons), Op. 8: Violin Concerto No. 4 in F Minor, RV 297, ""L'Inverno"". I. Allegro non molto",Antonio Vivaldi,0.513,0.254,F,-16.22,0.0473,0.922,0.181,0.341,144.858,216040.0,1992.0,0,False
"Hey Hey - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,0.5329999999999999,0.527,C#/Db,-15.114,0.145,0.644,0.405,0.6890000000000001,159.377,226373.0,1992.0,0,False
Vradi Savvatou,Vasilis Papakonstadinou,0.5670000000000001,0.195,B,-21.133000000000006,0.0333,0.675,0.317,0.286,106.178,224227.0,1992.0,0,False
"In the Open - Live at Steamboat 1874, Austin, TX - April 1980",Stevie Ray Vaughan,0.412,0.968,D,-9.001,0.126,0.0197,0.466,0.5379999999999999,167.447,353333.0,1992.0,0,False
CPR,C.P.R.,0.541,0.879,A,-8.931000000000003,0.0577,0.00968,0.292,0.648,128.52,215827.0,1992.0,0,False
Kapitel 03 - Das Zeltlager (Folge 010),Bibi und Tina,0.7290000000000001,0.417,C#/Db,-12.812,0.956,0.483,0.411,0.765,95.329,98100.0,1992.0,0,False
The Idol,W.A.S.P.,0.321,0.735,D#/Eb,-8.714,0.123,0.032,0.924,0.19,130.547,519987.0,1992.0,0,False
Ich bin in Dir,Böhse Onkelz,0.643,0.551,E,-12.065,0.0306,0.111,0.128,0.318,127.908,231000.0,1992.0,0,False
"Piano Concerto No.1 in E minor, Op.11: 1. Allegro maestoso",Frédéric Chopin,0.32,0.158,E,-18.118,0.0351,0.983,0.224,0.0706,114.477,1244440.0,1992.0,0,False
Ya Ahl El Hawa,Rabih El Khawli,0.597,0.753,G#/Ab,-8.878,0.0487,0.361,0.0767,0.664,111.857,415040.0,1992.0,0,False
Onni,J. Karjalainen Yhtyeineen,0.5429999999999999,0.4270000000000001,D,-8.642000000000001,0.033,0.436,0.093,0.508,169.113,151667.0,1992.0,0,False
Back From Hxll,Disco Rick,0.934,0.481,G,-12.336,0.407,0.00401,0.0886,0.495,122.153,236333.0,1992.0,0,False
Aquarela do Brasil (Participação especial de Gilberto Gil e Caetano Veloso),João Gilberto,0.407,0.256,E,-17.660999999999994,0.0403,0.862,0.0916,0.308,101.499,391867.0,1992.0,0,False
"Orfeo ed Euridice, Act II Scene 2: Ballet Music, ""Reigen der seligen Geister"" (arr. W. Kempff): Orpheus and Eurydice: Ballet Music - Reigen der seligen Geister (trans. W. Kempff)",Wilhelm Kempff,0.286,0.00682,F,-33.565,0.0554,0.995,0.0834,0.0393,80.571,285000.0,1992.0,0,False
Ldr. Balabak,Karawitan Condhong Raos,0.5379999999999999,0.321,G,-7.865,0.051,0.682,0.0934,0.288,87.15,411968.0,1992.0,0,False
"Violin Concerto in G Minor, RV 315, ""Summer"" from ""The Four Seasons"": III. Presto. Tempo impettuoso d'estate",Antonio Vivaldi,0.306,0.341,C,-16.957,0.0359,0.929,0.162,0.383,151.375,157994.0,1992.0,0,False
Woza Mfana,Hans Zimmer,0.593,0.293,G,-19.557,0.0708,0.63,0.1669999999999999,0.292,98.895,116933.0,1992.0,0,False
Das Da Way We Like 'Em,TLC,0.7190000000000001,0.591,A#/Bb,-12.642,0.165,0.0399,0.354,0.6940000000000001,102.074,301733.0,1992.0,0,False
Barda Barda - Mqabala,Farhad Zirak,0.245,0.914,G,-3.199,0.0716,0.723,0.328,0.607,137.165,676101.0,1992.0,0,False
"Vivaldi: Violin Concerto in A Minor, Op. 3 No. 6, RV 356: I. Allegro",Antonio Vivaldi,0.5379999999999999,0.253,A,-14.747,0.0714,0.958,0.0697,0.778,98.067,202533.0,1992.0,0,False
Pinetop's Blues,Axel Zwingenberger,0.6659999999999999,0.269,F,-20.653,0.0688,0.888,0.085,0.961,151.121,230000.0,1992.0,0,False
The Jack - Live - 1991,AC/DC,0.286,0.8079999999999999,A,-6.182,0.0682,0.000359,0.944,0.394,74.443,416627.0,1992.0,0,False
"That's the Way of the World - Live in Houston, TX - 1982","Earth, Wind & Fire",0.52,0.73,C#/Db,-9.174,0.091,0.0159,0.977,0.392,99.651,457147.0,1992.0,0,False
Love No Limit,Mary J. Blige,0.5579999999999999,0.695,B,-7.853,0.04,0.165,0.216,0.621,169.56400000000005,299627.0,1992.0,0,False
Girls on My Mind,David Byrne,0.5670000000000001,0.895,G,-7.042999999999998,0.041,0.194,0.0884,0.7929999999999999,86.57700000000001,231933.0,1992.0,0,False
