danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms
0.7090000000000001,0.41,-12.869000000000002,0.94,0.8109999999999999,0.242,0.578,116.216,87627.0
0.621,0.696,-9.832,0.151,0.0272,0.0619,0.621,191.818,309773.0
0.691,0.563,-10.658,0.0266,0.0762,0.0942,0.562,88.11200000000002,224333.0
0.651,0.339,-11.917,0.0246,0.372,0.0739,0.32,103.996,222120.0
0.827,0.847,-6.089,0.222,0.0478,0.0691,0.769,91.278,261707.0
0.252,0.595,-8.01,0.0434,0.635,0.184,0.174,139.82299999999998,343067.0
0.467,0.7120000000000001,-4.2360000000000015,0.04,0.898,0.556,0.684,83.29899999999998,274227.0
0.648,0.309,-15.011,0.89,0.89,0.667,0.855,70.189,81813.0
0.412,0.376,-11.789,0.029,0.609,0.11,0.153,69.064,234196.0
0.505,0.718,-4.878,0.0266,0.43,0.176,0.744,185.804,249387.0
0.643,0.479,-12.027,0.0394,0.54,0.0711,0.602,122.251,240933.0
0.655,0.823,-10.03,0.0357,0.0276,0.0578,0.768,110.924,274400.0
0.865,0.665,-6.289,0.073,0.0453,0.224,0.331,111.113,268827.0
0.316,0.38,-10.673,0.0269,0.564,0.184,0.312,81.671,207093.0
0.708,0.758,-5.94,0.0239,0.169,0.106,0.767,97.979,194400.0
0.563,0.481,-9.01,0.026,0.644,0.096,0.362,134.741,269200.0
0.609,0.8059999999999999,-6.877999999999999,0.0281,0.0656,0.5589999999999999,0.728,136.064,264480.0
0.362,0.578,-10.134,0.0369,0.0724,0.0999,0.153,113.015,333973.0
0.512,0.636,-9.602,0.0262,0.08,0.088,0.499,97.257,236000.0
0.664,0.497,-11.975,0.0344,0.302,0.0631,0.645,149.996,311133.0
0.614,0.39,-10.936,0.0835,0.951,0.0953,0.76,107.703,193773.0
0.24,0.91,-5.78,0.0815,0.0462,0.272,0.192,144.53,286493.0
0.7020000000000001,0.626,-8.327,0.274,0.00147,0.1369999999999999,0.371,179.347,288533.0
0.701,0.757,-9.453,0.0418,0.0837,0.0276,0.814,92.424,224915.0
0.418,0.0718,-11.923,0.0357,0.893,0.0832,0.314,71.556,220480.0
0.293,0.251,-10.808,0.0281,0.854,0.0963,0.297,182.237,279827.0
0.499,0.552,-12.902,0.8859999999999999,0.596,0.51,0.5489999999999999,90.01899999999998,525200.0
0.378,0.344,-16.851,0.0791,0.825,0.189,0.515,93.902,208667.0
0.6920000000000001,0.353,-12.872,0.0613,0.0571,0.579,0.73,80.902,204057.0
0.811,0.53,-8.537,0.0355,0.0067,0.0801,0.75,107.853,307000.0
0.224,0.183,-31.058000000000003,0.0588,0.95,0.1,0.124,71.461,124293.0
0.666,0.577,-9.012,0.022,0.0543,0.0837,0.634,101.283,226760.0
0.846,0.657,-9.642,0.14,0.0478,0.0392,0.619,103.743,273000.0
0.7559999999999999,0.575,-13.205,0.0382,0.077,0.112,0.722,118.89,277667.0
0.607,0.396,-7.944,0.028,0.542,0.0919,0.191,128.28,218133.0
0.245,0.542,-7.159,0.0324,0.147,0.102,0.365,204.824,211960.0
0.678,0.406,-11.528,0.0436,0.0968,0.0607,0.503,168.053,224000.0
0.668,0.727,-5.679,0.0414,0.0447,0.45,0.287,96.006,250653.0
0.543,0.658,-8.091,0.0298,0.351,0.0512,0.874,178.075,197880.0
0.517,0.918,-6.965,0.0489,0.0591,0.296,0.641,137.136,280133.0
0.21,0.445,-11.99,0.033,0.726,0.0888,0.1639999999999999,102.089,219040.0
0.283,0.287,-10.517,0.036,0.73,0.0971,0.0388,139.752,206867.0
0.8390000000000001,0.601,-13.285,0.0363,0.57,0.0443,0.967,104.866,241027.0
0.862,0.642,-13.652,0.101,0.102,0.272,0.765,99.201,267267.0
0.75,0.428,-13.714,0.121,0.116,0.127,0.533,77.201,291133.0
0.446,0.16,-12.457,0.0286,0.85,0.154,0.385,93.28,145707.0
0.683,0.751,-10.184,0.0346,0.0681,0.248,0.841,103.036,266560.0
0.765,0.847,-6.629,0.0308,0.182,0.0401,0.861,128.502,180427.0
0.743,0.584,-11.274,0.0281,0.104,0.0755,0.818,91.914,294267.0
0.667,0.3670000000000001,-12.845,0.0341,0.32,0.259,0.5720000000000001,78.031,210120.0
0.682,0.963,-4.046,0.057,0.0186,0.344,0.71,118.937,345800.0
0.938,0.628,-7.587,0.158,0.0364,0.33,0.758,119.996,211733.0
0.403,0.328,-12.372,0.033,0.807,0.228,0.291,113.075,440400.0
0.778,0.777,-7.427,0.027,0.000574,0.0908,0.8740000000000001,110.0,211840.0
0.585,0.667,-7.23,0.0317,0.301,0.0486,0.574,113.096,208360.0
0.691,0.8590000000000001,-6.107,0.276,0.309,0.499,0.908,88.99600000000002,175200.0
0.257,0.6829999999999999,-6.67,0.0495,0.15,0.116,0.177,154.106,539787.0
0.899,0.525,-11.498,0.141,0.023,0.108,0.696,102.962,253144.0
0.708,0.344,-15.775,0.919,0.893,0.27,0.621,127.713,87787.0
0.848,0.663,-7.078,0.159,0.124,0.0737,0.833,137.953,265667.0
0.777,0.66,-7.794,0.266,0.0934,0.0478,0.565,89.224,271973.0
0.6920000000000001,0.343,-12.758,0.0351,0.48,0.106,0.523,110.762,238507.0
0.471,0.155,-12.848,0.0774,0.7,0.175,0.392,78.789,65960.0
0.7170000000000001,0.322,-16.67,0.941,0.763,0.395,0.6729999999999999,108.625,88761.0
0.5379999999999999,0.795,-6.97,0.061,0.745,0.8,0.468,96.473,65040.0
0.735,0.557,-10.49,0.665,0.556,0.6679999999999999,0.545,106.364,87597.0
0.168,0.235,-7.877,0.0404,0.0321,0.0924,0.0618,127.748,273667.0
0.582,0.593,-7.913,0.0268,0.289,0.278,0.532,113.171,256333.0
0.613,0.426,-7.92,0.023,0.454,0.116,0.509,93.981,180067.0
0.783,0.773,-7.541,0.0493,0.0103,0.0349,0.744,117.471,202000.0
0.39,0.996,-10.553,0.146,0.0294,0.931,0.00869,188.011,94427.0
0.797,0.786,-7.135,0.385,0.066,0.272,0.85,166.239,261867.0
0.716,0.872,-6.531,0.371,0.0103,0.0591,0.749,101.373,218427.0
0.801,0.693,-10.239,0.073,0.0504,0.168,0.742,113.137,274133.0
0.456,0.527,-11.008,0.0318,0.4,0.276,0.476,90.732,239627.0
0.609,0.598,-10.084,0.1,0.0159,0.0749,0.333,83.822,292000.0
0.349,0.432,-9.554,0.0384,0.82,0.191,0.137,82.935,460000.0
0.5529999999999999,0.7959999999999999,-9.153,0.0385,0.00277,0.0437,0.522,130.401,361893.0
0.742,0.258,-11.885,0.0339,0.451,0.0926,0.476,82.576,322142.0
0.709,0.444,-9.291,0.0296,0.616,0.0382,0.622,100.299,317267.0
0.691,0.601,-9.698,0.0428,0.628,0.0709,0.85,167.796,263813.0
0.724,0.471,-11.143,0.0358,0.448,0.218,0.442,97.211,295693.0
0.841,0.51,-12.675,0.265,0.0233,0.327,0.472,115.921,264160.0
0.503,0.943,-4.951,0.0403,0.00171,0.253,0.536,125.861,248547.0
0.44,0.109,-12.791,0.033,0.769,0.205,0.24,89.70200000000001,155133.0
0.607,0.497,-7.017,0.0374,0.38,0.0681,0.407,125.951,345133.0
0.5379999999999999,0.848,-9.6,0.0573,0.524,0.261,0.866,186.288,148872.0
0.447,0.725,-9.902,0.0292,0.00106,0.105,0.597,116.286,151960.0
0.534,0.946,-5.167,0.0793,0.00339,0.164,0.379,141.517,279800.0
0.615,0.912,-8.028,0.0416,0.0323,0.0966,0.753,105.538,265560.0
0.657,0.608,-13.565,0.0287,0.0088,0.103,0.723,106.862,189293.0
0.484,0.793,-3.617,0.0297,0.03,0.107,0.24,92.796,254482.0
0.5820000000000001,0.807,-6.6610000000000005,0.0373,0.279,0.184,0.498,130.78799999999998,130960.0
0.328,0.875,-12.686,0.0466,0.00324,0.272,0.52,151.49200000000005,241000.0
0.507,0.934,-8.888,0.0553,3.52e-05,0.161,0.417,108.345,269053.0
0.695,0.695,-5.48,0.0427,0.0905,0.0561,0.63,80.704,256493.0
0.628,0.795,-3.809,0.0232,0.381,0.0732,0.466,96.602,258707.0
0.54,0.64,-8.557,0.0251,0.114,0.245,0.523,97.033,317933.0
0.6709999999999999,0.6759999999999999,-12.077,0.0616,0.104,0.129,0.73,151.991,177233.0
0.67,0.766,-4.489,0.0301,0.0804,0.255,0.766,106.981,204920.0
0.114,0.0158,-25.243,0.0351,0.902,0.257,0.0481,82.868,209000.0
0.6829999999999999,0.513,-10.0,0.0367,0.433,0.142,0.414,128.012,319000.0
0.562,0.952,-7.182,0.0515,0.0449,0.356,0.677,96.061,154645.0
0.295,0.255,-16.461,0.0684,0.76,0.159,0.455,208.088,228780.0
0.509,0.481,-6.586,0.0277,0.303,0.236,0.102,58.023,230800.0
0.633,0.87,-2.929,0.0839,0.00362,0.342,0.329,80.339,275973.0
0.196,0.0356,-23.931,0.0539,0.945,0.121,0.107,67.24600000000001,243973.0
0.459,0.4,-14.482,0.0304,0.285,0.108,0.252,174.716,293533.0
0.633,0.795,-7.617,0.0319,0.054,0.34,0.833,103.504,250813.0
0.32,0.158,-18.118,0.0351,0.983,0.224,0.0706,114.477,1244440.0
0.579,0.925,-2.217,0.044,0.155,0.234,0.815,114.288,228820.0
0.871,0.55,-7.878,0.307,0.0377,0.278,0.719,96.996,223827.0
0.624,0.489,-14.7,0.0416,0.458,0.335,0.705,137.32,290267.0
0.461,0.495,-8.854,0.026,0.47,0.127,0.177,91.865,247493.0
0.802,0.5,-9.847,0.0474,0.848,0.14,0.966,135.96,164920.0
0.882,0.57,-7.565,0.0832,0.0886,0.0932,0.815,96.785,300133.0
0.511,0.727,-10.372,0.0354,0.0534,0.24,0.708,166.103,246240.0
0.533,0.702,-8.504,0.0265,0.0549,0.27,0.515,140.201,276800.0
0.758,0.896,-3.311,0.0501,0.173,0.136,0.797,94.911,207027.0
0.604,0.534,-7.065,0.0351,0.525,0.128,0.203,127.033,205707.0
0.5379999999999999,0.453,-14.225,0.0314,0.491,0.116,0.515,84.495,268339.0
0.884,0.334,-18.943,0.228,0.0476,0.107,0.571,98.315,261267.0
0.613,0.678,-7.85,0.106,0.542,0.0391,0.911,118.629,181107.0
0.637,0.578,-10.913,0.0652,0.36,0.276,0.685,167.35299999999995,277533.0
0.743,0.489,-10.326,0.141,0.5489999999999999,0.111,0.858,119.915,147307.0
0.552,0.672,-9.772,0.0888,0.371,0.0671,0.63,126.791,254859.0
0.551,0.643,-13.091,0.0353,0.00313,0.421,0.514,128.661,271560.0
0.565,0.093,-24.101,0.0682,0.985,0.0489,0.351,101.372,185000.0
0.536,0.242,-11.716,0.0277,0.674,0.331,0.331,137.989,276346.0
0.6659999999999999,0.964,-3.408,0.0849,0.303,0.26,0.228,159.907,413227.0
0.782,0.7859999999999999,-7.67,0.0601,0.00697,0.0886,0.403,135.236,385147.0
0.303,0.41,-16.042,0.0681,0.00463,0.108,0.0997,118.244,1049867.0
0.5529999999999999,0.141,-20.375,0.0433,0.919,0.172,0.644,155.444,185493.0
0.177,0.0511,-22.403,0.0577,0.959,0.101,0.0365,173.55200000000005,369440.0
0.464,0.667,-11.402,0.84,0.565,0.451,0.5539999999999999,61.947,143493.0
0.76,0.284,-12.244,0.0297,0.00424,0.0737,0.108,107.963,292160.0
0.783,0.36,-4.605,0.0314,0.00184,0.0512,0.421,118.04,267160.0
0.607,0.507,-8.294,0.0242,0.112,0.103,0.275,84.938,278440.0
0.681,0.742,-7.0,0.0249,0.0134,0.121,0.486,109.001,271533.0
0.77,0.7509999999999999,-3.992,0.334,0.426,0.161,0.51,86.36200000000002,344907.0
0.732,0.581,-11.728,0.914,0.748,0.205,0.665,87.421,91987.0
0.901,0.697,-3.439,0.28,0.145,0.287,0.67,93.941,229827.0
0.71,0.742,-11.236,0.909,0.716,0.0934,0.506,63.722,86187.0
0.474,0.503,-9.074,0.0279,0.0438,0.153,0.457,72.323,265293.0
0.617,0.516,-12.017,0.946,0.6829999999999999,0.398,0.688,88.42299999999999,174360.0
0.176,0.0943,-12.231,0.0341,0.926,0.218,0.062,144.632,258227.0
0.642,0.7,-10.955,0.105,0.525,0.371,0.835,163.023,141793.0
0.735,0.758,-13.64,0.0534,0.098,0.101,0.793,98.969,192360.0
0.569,0.511,-6.88,0.0349,0.257,0.0997,0.193,114.047,292507.0
0.695,0.784,-16.599,0.0462,0.021,0.139,0.227,119.86,235227.0
0.722,0.383,-15.697,0.923,0.743,0.431,0.718,111.691,95321.0
0.37,0.11,-23.956,0.0309,0.986,0.227,0.476,89.875,157333.0
0.599,0.543,-9.226,0.0302,0.0129,0.291,0.624,91.105,272973.0
0.726,0.501,-13.884,0.154,0.155,0.0893,0.582,128.099,330945.0
0.451,0.0251,-31.303,0.0306,0.956,0.0987,0.275,107.219,146800.0
0.639,0.763,-5.333,0.0248,0.0113,0.401,0.603,110.977,302427.0
0.543,0.864,-9.874,0.0381,0.000611,0.207,0.759,113.952,259667.0
0.72,0.719,-4.571,0.0882,0.185,0.522,0.899,88.987,261400.0
0.524,0.6759999999999999,-9.11,0.0698,0.0949,0.0836,0.638,95.949,229000.0
0.795,0.821,-8.183,0.118,0.0443,0.16,0.782,116.355,313907.0
0.634,0.637,-10.552,0.0382,0.044,0.0892,0.7190000000000001,124.948,225413.0
0.606,0.683,-9.581,0.03,0.0925,0.125,0.715,118.864,244627.0
0.357,0.545,-14.636,0.062,0.000994,0.111,0.063,149.935,170109.0
0.599,0.609,-12.164,0.0255,0.00147,0.116,0.749,126.011,314600.0
0.634,0.845,-5.058,0.352,0.00602,0.0598,0.929,94.0,237027.0
0.376,0.921,-1.719,0.0613,0.000203,0.4370000000000001,0.152,126.1,420000.0
0.716,0.75,-11.418,0.063,0.196,0.0637,0.8420000000000001,88.579,227335.0
0.482,0.301,-10.341,0.0273,0.722,0.166,0.0692,139.853,211293.0
0.133,0.122,-24.589,0.0446,0.992,0.291,0.111,77.753,256000.0
0.677,0.365,-18.719,0.305,0.316,0.222,0.26,173.861,268067.0
0.422,0.777,-11.414,0.0414,0.000274,0.0662,0.618,96.015,159667.0
0.612,0.758,-4.123,0.0314,0.309,0.0949,0.579,128.015,245360.0
0.732,0.656,-10.322,0.188,0.00143,0.0787,0.567,92.337,260760.0
0.573,0.586,-10.577,0.141,0.591,0.784,0.7340000000000001,116.174,127187.0
0.58,0.575,-7.72,0.0231,0.25,0.0813,0.37,92.934,235173.0
0.442,0.464,-12.564,0.0313,0.174,0.36,0.34,117.993,339566.0
0.797,0.5579999999999999,-10.449000000000002,0.292,0.352,0.24,0.799,99.033,142080.0
0.71,0.768,-6.949,0.0345,0.327,0.162,0.237,126.122,268267.0
0.615,0.911,-8.962,0.0313,0.0322,0.335,0.7040000000000001,140.013,228027.0
0.366,0.387,-13.329,0.0439,0.0105,0.213,0.124,107.131,272667.0
0.684,0.847,-8.831,0.0413,0.183,0.0897,0.962,95.879,240760.0
0.792,0.738,-7.3439999999999985,0.0323,0.175,0.0525,0.836,131.952,226440.0
0.638,0.353,-18.453,0.95,0.51,0.626,0.46,86.831,94722.0
0.849,0.549,-10.698,0.348,0.53,0.0552,0.696,92.585,242103.0
0.789,0.904,-8.386,0.15,0.0377,0.0861,0.817,115.719,241547.0
0.391,0.212,-12.61,0.0356,0.16,0.0776,0.57,112.872,124600.0
0.892,0.768,-2.345,0.181,0.0156,0.34,0.566,103.003,243440.0
0.578,0.855,-8.057,0.0414,0.0388,0.345,0.732,126.264,210733.0
0.565,0.97,-6.169,0.0474,0.00301,0.51,0.958,163.968,155202.0
0.505,0.438,-10.942,0.0447,0.237,0.503,0.346,60.064,286333.0
0.728,0.708,-10.443,0.0547,0.196,0.102,0.405,105.55,369429.0
0.5,0.638,-7.262,0.0461,0.125,0.199,0.746,122.621,239267.0
0.8490000000000001,0.635,-9.425,0.266,0.0344,0.0819999999999999,0.856,92.003,213907.0
0.621,0.885,-6.826,0.0473,0.0418,0.133,0.554,109.727,227973.0
0.388,0.472,-7.121,0.0285,0.378,0.135,0.137,144.354,327600.0
0.514,0.704,-4.724,0.0261,0.0515,0.228,0.386,76.975,255467.0
0.705,0.575,-9.518,0.0381,0.215,0.12,0.596,143.8,274667.0
0.251,0.261,-13.161,0.0321,0.14,0.191,0.158,123.517,230276.0
0.679,0.886,-6.437,0.131,0.00336,0.305,0.629,125.524,237067.0
0.576,0.883,-7.321,0.0365,0.0121,0.365,0.453,98.599,231533.0
0.887,0.416,-7.346,0.0518,0.0295,0.066,0.761,94.013,239733.0
0.673,0.842,-4.627,0.0365,0.06,0.184,0.897,125.571,207772.0
0.247,0.23,-15.581,0.0399,0.906,0.0439,0.144,141.19,528000.0
0.734,0.67,-5.838,0.0321,0.0113,0.224,0.656,110.022,265133.0
0.661,0.751,-6.734,0.107,0.359,0.118,0.896,100.734,265440.0
0.652,0.91,-6.158,0.0414,0.0433,0.346,0.97,139.974,240400.0
0.457,0.8009999999999999,-7.223,0.0369,0.0156,0.15,0.621,107.093,145680.0
0.207,0.271,-16.570999999999998,0.0309,0.986,0.0524,0.0616,80.25399999999998,123000.0
0.828,0.657,-6.958,0.201,0.0981,0.408,0.613,125.567,325760.0
0.436,0.192,-12.949000000000002,0.0369,0.971,0.0709,0.495,123.388,165640.0
0.594,0.543,-10.095,0.0382,0.448,0.0818,0.543,147.956,283293.0
0.556,0.593,-10.02,0.0325,0.481,0.304,0.321,107.583,202307.0
0.552,0.694,-4.489,0.026,0.0846,0.117,0.359,136.019,275427.0
0.757,0.843,-7.222,0.0332,0.0424,0.0742,0.717,113.21,236133.0
0.71,0.7140000000000001,-9.917,0.244,0.00619,0.245,0.355,103.56,249933.0
0.889,0.608,-9.396,0.287,0.00134,0.0852,0.569,104.005,240107.0
0.816,0.5579999999999999,-16.834,0.349,0.253,0.287,0.247,79.89699999999998,162093.0
0.845,0.445,-11.047,0.421,0.534,0.108,0.526,92.574,286488.0
0.7170000000000001,0.568,-15.374,0.052,0.0221,0.31,0.226,119.604,282802.0
0.708,0.507,-12.19,0.145,0.0157,0.103,0.74,168.78099999999995,358080.0
0.738,0.541,-5.485,0.0311,0.559,0.0492,0.309,134.187,387573.0
0.255,0.313,-8.88,0.0325,0.977,0.138,0.203,106.179,207006.0
0.428,0.927,-5.44,0.208,0.026,0.151,0.266,152.556,188627.0
0.5479999999999999,0.908,-7.185,0.0464,0.00845,0.046,0.816,130.597,158027.0
0.452,0.724,-8.189,0.0435,0.0038,0.687,0.325,174.594,357933.0
0.484,0.708,-8.904,0.05,0.242,0.422,0.944,102.777,166740.0
0.5579999999999999,0.695,-7.853,0.04,0.165,0.216,0.621,169.56400000000005,299627.0
0.811,0.516,-6.994,0.0734,0.198,0.0994,0.544,120.089,260093.0
0.479,0.182,-8.998,0.0327,0.93,0.0939,0.139,92.607,370683.0
0.805,0.754,-6.679,0.156,0.0468,0.0855,0.844,90.214,212560.0
0.472,0.652,-10.171,0.0305,0.0131,0.14,0.401,140.124,340200.0
0.358,0.893,-7.486,0.12,0.0222,0.126,0.262,174.238,293653.0
0.88,0.636,-7.657999999999999,0.205,0.368,0.0861,0.494,103.994,160147.0
0.501,0.378,-9.37,0.029,0.735,0.119,0.178,119.987,257733.0
0.404,0.51,-11.353,0.0321,0.281,0.0789,0.526,80.643,227267.0
0.79,0.574,-11.129,0.0622,0.00838,0.0963,0.82,98.034,249000.0
0.378,0.6729999999999999,-15.12,0.062,0.0979,0.143,0.234,121.008,554560.0
0.636,0.575,-4.9030000000000005,0.0345,0.185,0.307,0.374,139.92600000000002,152648.0
0.77,0.505,-7.345,0.0828,0.311,0.0777,0.757,171.798,279507.0
0.213,0.205,-18.171,0.0351,0.521,0.204,0.108,80.23899999999998,352653.0
0.454,0.381,-24.602,0.0439,0.7909999999999999,0.175,0.0806,124.613,275960.0
0.286,0.252,-11.765999999999998,0.0353,0.843,0.122,0.157,171.50799999999995,330533.0
0.849,0.495,-10.399,0.204,0.00243,0.0722,0.666,99.872,244640.0
0.708,0.19,-16.578,0.0326,0.194,0.0916,0.47,93.669,252493.0
0.825,0.865,-8.523,0.132,0.000119,0.289,0.722,137.834,225133.0
0.678,0.711,-8.949,0.0759,0.0165,0.0184,0.91,95.101,275200.0
0.37,0.0925,-22.459,0.0448,0.963,0.107,0.493,125.776,208467.0
0.72,0.542,-10.496,0.0427,0.393,0.303,0.716,150.251,269748.0
0.316,0.156,-20.597,0.0382,0.7809999999999999,0.0947,0.157,110.563,435200.0
0.77,0.596,-12.194,0.0527,0.0122,0.0483,0.93,112.107,281800.0
0.641,0.462,-7.99,0.0265,0.65,0.159,0.317,101.067,231400.0
0.745,0.645,-12.039,0.151,0.133,0.0556,0.968,101.74,309200.0
0.562,0.224,-15.069,0.0289,0.674,0.127,0.0707,139.009,221973.0
0.664,0.615,-13.352,0.0333,0.293,0.146,0.636,120.178,210160.0
0.741,0.519,-4.683,0.0351,0.426,0.318,0.418,134.294,279667.0
0.537,0.86,-7.042,0.0339,0.0627,0.0929,0.552,134.609,296933.0
0.7490000000000001,0.691,-10.731,0.0389,0.838,0.312,0.923,119.478,181103.0
0.644,0.785,-6.118,0.0294,0.0281,0.0996,0.628,127.9,212360.0
0.607,0.714,-9.776,0.0536,0.00805,0.213,0.573,165.939,270652.0
0.767,0.4920000000000001,-15.778,0.057,0.00665,0.128,0.192,131.778,401160.0
0.3,0.387,-15.321,0.0331,0.264,0.106,0.137,160.587,291600.0
0.596,0.731,-9.961,0.0284,0.296,0.301,0.308,103.027,237800.0
0.824,0.574,-7.541,0.0324,0.308,0.0668,0.781,103.179,285760.0
0.695,0.499,-9.201,0.218,0.702,0.154,0.78,175.896,205733.0
0.572,0.324,-9.297,0.0511,0.737,0.124,0.234,94.047,222333.0
0.447,0.672,-3.885,0.0597,0.528,0.3670000000000001,0.631,144.68200000000004,273892.0
0.787,0.63,-12.295,0.0609,0.0274,0.161,0.882,125.347,267293.0
0.632,0.92,-4.163,0.0383,0.0215,0.0614,0.769,123.959,211547.0
0.694,0.268,-13.184,0.064,0.986,0.121,0.207,128.156,313124.0
0.645,0.404,-10.348,0.0312,0.861,0.191,0.481,90.959,220893.0
0.638,0.6829999999999999,-10.66,0.0366,0.00052,0.0551,0.677,135.289,376633.0
0.431,0.751,-5.124,0.0423,0.0134,0.126,0.777,171.848,235360.0
0.615,0.537,-10.728,0.0282,0.278,0.164,0.494,111.581,278173.0
0.369,0.762,-8.993,0.0464,0.22,0.579,0.644,84.957,302107.0
0.183,0.0225,-27.452,0.0448,0.987,0.109,0.0491,110.855,436493.0
0.516,0.34,-14.059,0.0499,0.0001409999999999,0.147,0.0395,115.899,365973.0
0.591,0.8640000000000001,-8.645,0.04,0.0481,0.405,0.725,122.866,200427.0
0.6459999999999999,0.753,-4.599,0.152,0.203,0.19,0.52,79.995,241960.0
0.61,0.551,-10.44,0.0624,0.146,0.0983,0.774,152.387,195667.0
0.649,0.805,-10.53,0.0455,0.0465,0.123,0.64,104.968,320507.0
0.236,0.989,-14.915,0.182,0.98,0.393,0.014,134.489,1385667.0
0.446,0.135,-19.992,0.165,0.667,0.12,0.303,73.777,239200.0
0.397,0.0942,-18.251,0.0422,0.902,0.149,0.147,115.41,219147.0
0.52,0.685,-9.087,0.0293,0.0101,0.6990000000000001,0.6940000000000001,179.11,259200.0
0.4370000000000001,0.285,-11.467,0.0308,0.733,0.199,0.288,129.075,129300.0
0.519,0.517,-7.531,0.0286,0.0537,0.0928,0.344,141.808,261827.0
0.906,0.723,-2.353,0.17,0.084,0.0539,0.873,95.01,253627.0
0.716,0.818,-7.456,0.0256,0.154,0.236,0.817,103.668,248600.0
0.395,0.727,-7.58,0.0294,0.0157,0.122,0.649,180.789,271840.0
0.609,0.771,-10.663,0.0428,0.000274,0.038,0.565,118.352,241533.0
0.837,0.784,-3.874,0.0866,0.0387,0.32,0.836,145.578,255160.0
0.678,0.61,-10.509,0.0306,0.467,0.397,0.919,117.04,170000.0
0.858,0.76,-7.895,0.254,0.0217,0.322,0.951,93.082,247613.0
0.532,0.609,-9.312,0.0268,0.145,0.059,0.426,79.877,327267.0
0.462,0.0124,-27.325,0.0451,0.988,0.101,0.0538,64.767,291733.0
0.693,0.648,-6.411,0.0248,0.0949,0.14,0.319,113.117,293267.0
0.303,0.165,-22.309,0.0433,0.893,0.132,0.175,133.221,1074480.0
0.645,0.88,-3.403,0.0329,0.0242,0.0978,0.834,125.418,250076.0
0.828,0.628,-9.473,0.239,0.238,0.235,0.652,81.89,247960.0
0.437,0.337,-11.439,0.0326,0.0371,0.0981,0.0784,114.239,266493.0
0.773,0.641,-6.742,0.0318,0.261,0.548,0.903,122.025,214240.0
0.461,0.867,-5.879,0.0684,0.0109,0.33,0.611,125.441,245862.0
0.519,0.983,-4.162,0.0504,0.00141,0.0653,0.609,167.024,410067.0
0.493,0.916,-7.173,0.0501,3.75e-05,0.115,0.589,128.615,234627.0
0.542,0.68,-10.694,0.0388,0.144,0.0661,0.967,102.393,510067.0
0.767,0.839,-5.519,0.0613,0.0318,0.111,0.461,98.055,281613.0
0.633,0.858,-7.42,0.0473,0.208,0.0655,0.725,102.559,356520.0
0.3670000000000001,0.104,-15.386,0.0439,0.983,0.127,0.306,109.786,162293.0
0.713,0.344,-9.756,0.0341,0.594,0.087,0.889,83.06,381507.0
0.696,0.422,-10.474,0.0806,0.00857,0.116,0.688,78.922,219560.0
0.454,0.7829999999999999,-10.731,0.182,0.0628,0.414,0.334,138.025,92600.0
0.343,0.915,-7.746,0.0488,1.53e-05,0.36,0.649,162.046,203267.0
0.738,0.198,-10.919,0.0625,0.906,0.105,0.682,123.158,119813.0
0.516,0.32,-10.487,0.0303,0.627,0.144,0.131,107.894,243493.0
0.804,0.6609999999999999,-5.245,0.0602,0.0331,0.0672,0.61,95.184,272200.0
0.598,0.142,-12.769,0.0355,0.893,0.157,0.481,100.163,144667.0
0.797,0.515,-5.981,0.274,0.023,0.13,0.209,91.898,232933.0
0.547,0.45,-11.611,0.0287,0.395,0.0939,0.309,120.236,370667.0
0.602,0.872,-6.211,0.029,0.168,0.0545,0.668,98.452,283280.0
0.8320000000000001,0.581,-8.379,0.0384,0.16,0.228,0.882,97.01,202057.0
0.458,0.87,-3.533,0.0864,0.149,0.0634,0.535,135.937,316733.0
0.745,0.742,-5.693,0.0259,0.42,0.102,0.806,95.996,245067.0
0.932,0.54,-13.168,0.227,0.0362,0.204,0.57,116.351,283307.0
0.585,0.793,-3.713,0.0322,0.351,0.3,0.732,133.839,208413.0
0.325,0.99,-2.864,0.348,0.0139,0.121,0.201,83.661,109910.0
0.647,0.536,-10.733,0.045,0.524,0.0798,0.316,125.222,333867.0
0.784,0.422,-12.005999999999998,0.181,0.0689,0.271,0.812,96.074,199867.0
0.759,0.756,-8.145,0.266,0.0903,0.265,0.613,87.059,303493.0
0.645,0.6,-7.605,0.0252,0.0834,0.0599,0.411,143.48,246880.0
0.762,0.646,-8.69,0.092,0.0105,0.0406,0.819,95.992,330080.0
0.643,0.6679999999999999,-10.219,0.0683,0.185,0.0569,0.398,110.035,200347.0
0.494,0.495,-8.855,0.0312,0.184,0.127,0.233,126.515,260013.0
0.7,0.889,-5.027,0.0764,0.127,0.261,0.681,108.515,363093.0
0.507,0.85,-5.679,0.0472,0.378,0.0567,0.847,171.8,183733.0
0.614,0.868,-3.97,0.0459,0.413,0.0366,0.956,147.978,176920.0
0.575,0.976,-5.971,0.0931,2.98e-05,0.0296,0.743,123.715,196973.0
0.748,0.833,-7.947999999999999,0.0697,0.236,0.0853,0.95,100.17,239427.0
0.884,0.96,-4.613,0.0721,0.0487,0.271,0.617,116.273,338173.0
0.422,0.11,-23.377,0.0392,0.984,0.0722,0.21,77.475,172667.0
0.884,0.823,-7.225,0.0483,0.012,0.251,0.657,132.039,212733.0
